,user_id,snowplow_pseudo_id,AGEB_key,user_first_visit,traffic_source,device_category,browser,mobile_brand,model_name,country,total_session_duration,total_events,total_page_views,engagement_time_minutes
166,601cbc11-50fa-4d38-8c8b-fc091e3085f6,1669781062.1614709649,2803200011082,2021-03-02,tegger.io,mobile,Chrome,Motorola,G8,Mexico,416,29,11,0.0
167,601cbc11-50fa-4d38-8c8b-fc091e3085f6,1669781062.1614709649,2804100010859,2021-03-02,tegger.io,mobile,Chrome,Motorola,G8,Mexico,416,29,11,0.0
168,601cbc11-50fa-4d38-8c8b-fc091e3085f6,1669781062.1614709649,2804100010859,2021-03-02,tegger.io,mobile,Chrome,Motorola,G8,Mexico,0,4,2,
169,601cbc11-50fa-4d38-8c8b-fc091e3085f6,1669781062.1614709649,150990438,2021-03-02,tegger.io,mobile,Chrome,Motorola,G8,Mexico,189,13,4,0.0
170,ccf417fc-474a-4743-a9ba-db3703b2abb9,305301339.1607142059,150990438,2021-02-24,tegger.io,mobile,Chrome,Nokia,6.1,Mexico,2176,136,40,0.0
171,1fd3048e-2d76-434f-b101-40db6c32f112,1387957756.1613942973,,2021-02-21,culturacolectiva.com,mobile,Chrome,Motorola,One,Argentina,1204,30,12,0.12
172,225697d7-899c-4bd1-bfe5-c9e97bd06e06,1114512393.1614083175,150990438,2021-02-23,culturacolectiva.com,mobile,Chrome,Motorola,One,Mexico,3040,78,22,0.23
173,225697d7-899c-4bd1-bfe5-c9e97bd06e06,1114512393.1614083175,0901100010043,2021-02-23,culturacolectiva.com,mobile,Chrome,Motorola,One,Mexico,3040,78,22,0.23
174,225697d7-899c-4bd1-bfe5-c9e97bd06e06,1114512393.1614083175,1504500010390,2021-02-23,culturacolectiva.com,mobile,Chrome,Motorola,One,Mexico,3040,78,22,0.23
175,225697d7-899c-4bd1-bfe5-c9e97bd06e06,1114512393.1614083175,150990438,2021-02-23,culturacolectiva.com,mobile,Chrome,Motorola,One,Mexico,4560,117,33,0.0
176,225697d7-899c-4bd1-bfe5-c9e97bd06e06,1114512393.1614083175,1504500010390,2021-02-23,culturacolectiva.com,mobile,Chrome,Motorola,One,Mexico,4560,117,33,0.0
177,225697d7-899c-4bd1-bfe5-c9e97bd06e06,1114512393.1614083175,0901100010043,2021-02-23,culturacolectiva.com,mobile,Chrome,Motorola,One,Mexico,4560,117,33,0.0
178,63ce4d46-0696-4f94-b8a4-6f2e60f94cb5,1549316251.1611084721,0901000011307,2021-01-19,google,mobile,Chrome,Motorola,One,Mexico,204,69,12,0.18
179,ab903a82-a18b-4f3f-bf0a-d96036e85d67,254779904.1609067239,,2020-12-27,culturacolectiva.com,mobile,Android Webview,itel,P32,Nigeria,1860,26,8,0.0
180,ab903a82-a18b-4f3f-bf0a-d96036e85d67,254779904.1609067239,,2020-12-27,culturacolectiva.com,mobile,Android Webview,itel,P32,Nigeria,1860,26,8,
181,089f07cd-fdc2-4c06-b672-bfd8b6b3e019,246123691.1616878308,,2021-03-27,lm.facebook.com,mobile,Chrome,Altice,S32,Nicaragua,94,11,4,0.11
182,01964816-6432-48d7-9a3f-1d2eb61c9e49,221413257.1616880681,150990438,2021-03-27,bing,desktop,Edge,Microsoft,Edge,Mexico,2105,11,2,0.08
183,08f7daf2-1069-4eef-b0fa-a153a1e14fad,1621836316.1614666244,150990438,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,14940,384,144,0.0
184,08f7daf2-1069-4eef-b0fa-a153a1e14fad,1959745679.1614665955,150990438,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,158,18,6,0.0
185,08f7daf2-1069-4eef-b0fa-a153a1e14fad,2042927627.1614664611,150990438,2021-03-01,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,1536,14,4,0.0
186,41d3a4a4-368f-439b-9b7d-f8b6cb32d3f4,1709432995.1616198323,,2021-03-19,bing,desktop,Edge,Microsoft,Edge,Uruguay,13610,140,50,0.09
187,5640005e-fd33-4467-b49f-f191e482ca1b,856789323.1611528029,,2021-01-24,(direct),desktop,Edge,Microsoft,Edge,Venezuela,5138,58,24,0.08
188,5a23c9ff-23df-4e7a-ac48-65e65fa554a0,1958133976.1614109063,3019300013439,2021-02-23,news.culturacolectiva.com,desktop,Edge,Microsoft,Edge,Mexico,610389,6586,3552,0.34
189,5fec202c-cd86-44dc-a9df-130f52901673,1068314211.1607447087,2201400011829,2020-12-08,bing,desktop,Edge,Microsoft,Edge,Mexico,191,10,2,0.09
190,69078e3d-c69f-45b1-b1ae-ee7a2641f7f8,1794894516.1615225416,,2021-03-08,hu.pinterest.com,desktop,Edge,Microsoft,Edge,Hungary,541,23,6,0.05
191,69078e3d-c69f-45b1-b1ae-ee7a2641f7f8,1794894516.1615225416,,2021-03-08,hu.pinterest.com,desktop,Edge,Microsoft,Edge,Hungary,40,6,2,0.0
192,7b217cac-e3f5-400c-ae08-f96841871864,426274235.1613154071,,2021-02-12,google,desktop,Edge,Microsoft,Edge,Ecuador,38445,338,137,0.06
193,8644c53b-848c-4aae-9c14-4f9ea41ec7fc,1147670449.1614222404,,2021-02-24,culturacolectiva.com,desktop,Edge,Microsoft,Edge,,673856,17152,6080,0.01
194,8d51ca80-62e9-4479-97c0-b46658b81348,1030205733.1614705207,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,47226,1558,533,0.1
195,8d51ca80-62e9-4479-97c0-b46658b81348,760273211.1614705994,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,926,58,20,0.01
196,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,75036,880,298,0.0
197,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,26172,603,225,0.03
198,8d51ca80-62e9-4479-97c0-b46658b81348,1030205733.1614705207,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,14277,242,87,0.03
199,8d51ca80-62e9-4479-97c0-b46658b81348,760273211.1614705994,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,4,4,2,
200,8d51ca80-62e9-4479-97c0-b46658b81348,760273211.1614705994,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,17748,182,69,0.02
201,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,7116,84,27,0.01
202,8d51ca80-62e9-4479-97c0-b46658b81348,1030205733.1614705207,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,3297,120,36,0.01
203,8d51ca80-62e9-4479-97c0-b46658b81348,760273211.1614705994,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,3927,147,56,0.0
204,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,407214,2592,1350,0.0
205,8d51ca80-62e9-4479-97c0-b46658b81348,760273211.1614705994,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,14731,174,58,0.02
206,8d51ca80-62e9-4479-97c0-b46658b81348,1030205733.1614705207,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,2220,64,22,0.01
207,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,382659,3082,1300,0.0
208,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,280148,1562,968,0.0
209,8d51ca80-62e9-4479-97c0-b46658b81348,760273211.1614705994,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,4900,145,50,0.1
210,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,18435,276,104,0.04
211,8d51ca80-62e9-4479-97c0-b46658b81348,1030205733.1614705207,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,2150,26,10,0.01
212,8d51ca80-62e9-4479-97c0-b46658b81348,447577037.1614705834,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,258,42,12,0.0
213,8d51ca80-62e9-4479-97c0-b46658b81348,1030205733.1614705207,,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Colombia,0,4,2,
214,9878e4f4-11be-463b-a86b-b0fa7a6eab10,1593030873.1611601137,2803200011082,2021-01-25,(direct),desktop,Edge,Microsoft,Edge,Mexico,8006,88,20,0.09
215,9b083851-6c58-44dc-bf7c-52c6ebf81efd,133922466.1614701671,150990438,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,554,32,6,0.05
216,9b083851-6c58-44dc-bf7c-52c6ebf81efd,1656727817.1614871285,150990438,2021-03-04,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,17501,690,204,0.04
217,9b083851-6c58-44dc-bf7c-52c6ebf81efd,133922466.1614701671,150990438,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,43670,454,190,0.0
218,9b083851-6c58-44dc-bf7c-52c6ebf81efd,2096692642.1614870260,150990438,2021-03-04,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,4646,44,14,0.0
219,9c81b5ed-c68d-4211-8629-7b723196ab8d,1915942197.1610122981,,2021-01-08,(direct),desktop,Edge,Microsoft,Edge,Ecuador,124,13,2,0.07
220,9d3efebf-69e5-4e13-a6e1-239fb841b8d0,1227346307.1607479148,,2020-12-08,bing,desktop,Edge,Microsoft,Edge,Colombia,58445,5248,1522,0.0
221,9d3efebf-69e5-4e13-a6e1-239fb841b8d0,1227346307.1607479148,,2020-12-08,bing,desktop,Edge,Microsoft,Edge,Colombia,27,6,2,0.0
222,9d3efebf-69e5-4e13-a6e1-239fb841b8d0,1227346307.1607479148,,2020-12-08,bing,desktop,Edge,Microsoft,Edge,Colombia,516,6,2,0.0
223,9d3efebf-69e5-4e13-a6e1-239fb841b8d0,1227346307.1607479148,,2020-12-08,bing,desktop,Edge,Microsoft,Edge,Colombia,620793,7290,3855,0.0
224,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,326928,1776,1099,0.27
225,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,83913,1832,1070,0.24
226,b15477c0-41cc-483c-9e3c-4a439ce2df34,635946342.1616587529,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,29,8,2,0.19
227,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,24080,171,100,0.01
228,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,3430,79,52,
229,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,22275,162,90,0.01
230,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,0,4,2,
231,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,12079,152,72,0.01
232,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,0,4,2,
233,b2c329a7-0e92-4745-b909-8226fc79d92f,281742991.1612965172,2402800010488,2021-02-10,culturacolectiva.com,desktop,Edge,Microsoft,Edge,Mexico,8016,180,60,0.07
234,b2c329a7-0e92-4745-b909-8226fc79d92f,281742991.1612965172,0100100011636,2021-02-10,culturacolectiva.com,desktop,Edge,Microsoft,Edge,Mexico,8016,180,60,0.07
235,b6832350-3058-4dd0-ba9d-b40b6ed24c9b,231206620.1609831548,,2021-01-05,culturacolectiva.com,desktop,Edge,Microsoft,Edge,El Salvador,35158,451,156,0.09
236,c31676ae-52c5-45f3-93a8-ef54458d4e89,1190034480.1614418445,,2021-02-27,freim.tv,desktop,Edge,Microsoft,Edge,Germany,159276,3458,1092,0.2
237,c31676ae-52c5-45f3-93a8-ef54458d4e89,37458873.1614424706,,2021-02-27,freim.tv,desktop,Edge,Microsoft,Edge,Germany,11267,425,132,0.18
238,c71871f9-080a-4901-9941-b6be917f5d23,91498865.1614095105,,2021-02-23,tegger.io,desktop,Edge,Microsoft,Edge,United States,7460,100,28,0.03
239,d9dfd076-91e9-432f-a8e9-a3f71a2ea5b5,1649853033.1614271226,150990438,2021-02-25,news.culturacolectiva.com,desktop,Edge,Microsoft,Edge,Mexico,3343258,153340,82577,0.13
240,d9dfd076-91e9-432f-a8e9-a3f71a2ea5b5,1853812248.1614271231,150990438,2021-02-25,freim.tv,desktop,Edge,Microsoft,Edge,Mexico,8376,201,70,0.01
241,d9dfd076-91e9-432f-a8e9-a3f71a2ea5b5,2022649184.1614271227,150990438,2021-02-25,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,159,51,20,0.0
242,e1b5570b-6a60-4591-a2b4-4998ecee822f,1863029065.1614703654,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,95155,2491,784,0.06
243,e1b5570b-6a60-4591-a2b4-4998ecee822f,813512787.1614704321,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,1156,50,16,0.01
244,e1b5570b-6a60-4591-a2b4-4998ecee822f,1254564722.1614703284,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,2388,36,18,0.0
245,e1b5570b-6a60-4591-a2b4-4998ecee822f,1863029065.1614703654,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,256397,5835,1816,0.02
246,e1b5570b-6a60-4591-a2b4-4998ecee822f,813512787.1614704321,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,194,12,4,0.0
247,e1b5570b-6a60-4591-a2b4-4998ecee822f,1254564722.1614703284,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,33106,474,164,0.0
248,e1b5570b-6a60-4591-a2b4-4998ecee822f,1863029065.1614703654,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,51386,552,226,0.0
249,e1b5570b-6a60-4591-a2b4-4998ecee822f,1938694725.1615068596,0901500010733,2021-03-06,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,5044,172,52,0.02
250,e1b5570b-6a60-4591-a2b4-4998ecee822f,1863029065.1614703654,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,389959,9259,2679,0.0
251,e1b5570b-6a60-4591-a2b4-4998ecee822f,1863029065.1614703654,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,18582,174,78,0.0
252,e1b5570b-6a60-4591-a2b4-4998ecee822f,1863029065.1614703654,150310001015A,2021-03-02,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,5880,108,33,0.0
253,e76cf803-5457-40cf-85de-93553c365054,321369439.1609510527,,2021-01-01,pinterest.ca,desktop,Edge,Microsoft,Edge,Canada,5016,124,44,0.06
254,e85ce0ce-4f53-41cd-9572-641ecf141fec,422762445.1614109091,1403900015652,2021-02-23,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,598,10,2,0.02
255,e85ce0ce-4f53-41cd-9572-641ecf141fec,649510039.1614109697,,2021-02-23,news.culturacolectiva.com,desktop,Edge,Microsoft,Edge,Mexico,159904,976,560,0.0
256,e85ce0ce-4f53-41cd-9572-641ecf141fec,649510039.1614109697,1403900015652,2021-02-23,news.culturacolectiva.com,desktop,Edge,Microsoft,Edge,Mexico,159904,976,560,0.0
257,e8dfaa5c-5dc9-4322-bc2a-595e4be7451b,215298273.1611333694,,2021-01-22,(direct),desktop,Edge,Microsoft,Edge,Germany,173,15,3,0.07
258,f6780347-347c-41a0-bec8-4b058dfa538f,389665784.1614093247,230050722,2021-02-23,tegger.io,desktop,Edge,Microsoft,Edge,Mexico,1956,60,18,0.02
259,f2dc82e5-75e3-4cf6-8946-78142f63b611,111359471.1613748314,3019300013439,2021-02-19,culturacolectiva.com,mobile,Chrome,LG,H870,Mexico,17548,293,93,0.09
260,90e47f5c-001c-424d-a1c1-f16b55936490,256661962.1607423160,,2020-12-08,google,mobile,Chrome,LG,H918,United States,1867,50,16,0.16
261,c010740a-0322-4270-aa0c-a2a36eae8f2d,729409431.1613943591,,2021-02-21,tegger.io,tablet,Chrome,Apple,iPad,United States,134,24,6,0.03
262,2d32b9f9-1bba-49d6-be26-bf53615794de,1612343593.1608935434,,2020-12-25,freim.tv,mobile,Chrome,Alcatel,4034A,Ecuador,2496,144,48,0.8
263,04961d65-57c6-4d0f-988c-e28dd86a4ff3,793959572.1608939718,1102000011315,2020-12-31,m.facebook.com,mobile,Android Webview,Alcatel,5003G,Mexico,334,8,2,2.36
264,f1e4ea87-36f2-414c-a476-6ddfe241a772,117417326.1616174081,0200200014632,2021-03-21,google,mobile,Chrome,Alcatel,5010G,Mexico,54,7,2,0.32
265,43b3f703-69ed-4e5c-8ef0-1f976829c726,136135657.1615130423,0900700015126,2021-03-07,(direct),mobile,Chrome,Alcatel,5028A,Mexico,1089,12,4,0.14
266,c932d2ef-c2f5-4be8-a784-772682050ead,802830660.1616113262,0901400010581,2021-03-18,(direct),mobile,Chrome,Alcatel,5030U,Mexico,93,7,2,0.09
267,c932d2ef-c2f5-4be8-a784-772682050ead,802830660.1616113262,1101700010190,2021-03-18,(direct),mobile,Chrome,Alcatel,5030U,Mexico,93,7,2,0.09
268,fe8a9c67-d89f-4bcc-90c8-28ceb006afb5,1001400498.1611688067,,2021-01-26,(direct),tablet,Chrome,Alcatel,9003A,Guatemala,24157,277,72,0.17
269,4ec91bd5-d6b4-433e-bddd-7f50fea6f6e6,388884730.1614093599,2111400013737,2021-02-23,news.culturacolectiva.com,mobile,Chrome,Sony,G3223,Mexico,674,83,22,0.08
270,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901500011233,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,12,8,4,0.0
271,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1502400010032,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,30,40,16,0.0
272,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1502400010032,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,20570,216,118,0.0
273,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1503300011434,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,20570,216,118,0.0
274,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901600010656,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,6040,164,62,0.0
275,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1502400010032,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,6040,164,62,0.0
276,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1503300011434,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,6040,164,62,0.0
277,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1503300013002,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,907,7,5,
278,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0900500011839,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,907,7,5,
279,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,150130001040A,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
280,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,150990438,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
281,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,150130001040A,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,1800,37,17,0.06
282,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,150130001040A,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
283,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0900500011383,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,630,46,26,0.0
284,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901500011002,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,630,46,26,0.0
285,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901500011002,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,604,11,3,0.08
286,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1505800010191,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,604,11,3,0.08
287,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,604,11,3,0.08
288,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1505800010191,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,2129,14,8,0.0
289,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,2423,22,11,0.0
290,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901500011002,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,2129,14,8,0.0
291,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,2129,14,8,0.0
292,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,1505800010191,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,2423,22,11,0.0
293,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901500011002,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,2423,22,11,0.0
294,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
295,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,949,11,3,0.0
296,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,150990438,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
297,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,150990438,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,90,16,4,
298,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,432,14,8,0.0
299,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,458,22,10,0.0
300,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,240490064,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,1846,18,10,0.0
301,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,140390001514A,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,1846,18,10,0.0
302,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,140390001514A,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
303,3c8cd035-6d4c-42ed-b148-fe3851cd58e2,1186711035.1591054636,0901400010577,2020-06-01,(direct),mobile,Chrome,Sony,H3223,Mexico,0,4,2,
304,551679b3-bc09-4388-aba6-5082854c0226,901366033.1611088712,0501800012165,2021-01-19,google,mobile,Chrome,Samsung,J701M,Mexico,364,40,16,0.02
305,a183adbc-2641-431b-aa7a-2f2d9472c126,220870879.1616054859,,2021-03-18,google,mobile,Chrome,Samsung,J701M,Argentina,2806,44,10,0.03
306,f5579e6d-3c3a-4eee-b456-be89a220a37c,2107239259.1615844994,,2021-03-15,google,mobile,Chrome,Xiaomi,Mi A2,Spain,405,14,2,0.11
307,c03cdf19-7b8d-4685-92f7-1a33d05dc654,1627638163.1615157999,,2021-03-07,(direct),mobile,Chrome,Xiaomi,Mi A3,Peru,130,8,2,1.23
308,6a62a585-646b-4967-a2ed-1d68f87771d8,1384176546.1611958035,,2021-01-29,(direct),mobile,Chrome,ZTE,NX402,Colombia,10836,72,32,0.0
309,6a62a585-646b-4967-a2ed-1d68f87771d8,1384176546.1611958035,,2021-01-29,(direct),mobile,Chrome,ZTE,NX402,Colombia,16374,126,39,0.0
310,50a0d9df-0d69-4113-b003-aa796bec0ecf,1919889995.1597129538,1510900680582,2020-08-11,google,desktop,Opera,Opera Software,Opera,Mexico,6348,84,40,0.05
311,50a0d9df-0d69-4113-b003-aa796bec0ecf,1229144232.1615142805,1510900680582,2021-03-07,tegger.io,desktop,Opera,Opera Software,Opera,Mexico,2421,39,12,0.0
312,b4fb6fa5-5243-44c4-9a55-eb44c9576071,473578124.1613180552,150990438,2021-02-12,blog.propsproject.com,desktop,Opera,Opera Software,Opera,Mexico,272428,3042,1196,0.09
313,b4fb6fa5-5243-44c4-9a55-eb44c9576071,473578124.1613180552,150990438,2021-02-12,blog.propsproject.com,desktop,Opera,Opera Software,Opera,Mexico,25270,203,98,
314,b4fb6fa5-5243-44c4-9a55-eb44c9576071,473578124.1613180552,150990438,2021-02-12,blog.propsproject.com,desktop,Opera,Opera Software,Opera,Mexico,2435221,13652,8248,0.92
315,b4fb6fa5-5243-44c4-9a55-eb44c9576071,473578124.1613180552,150990438,2021-02-12,blog.propsproject.com,desktop,Opera,Opera Software,Opera,Mexico,79452,552,288,
316,b58f3192-972e-4a2c-b249-f02533aae0ba,785841547.1612735006,0901500010733,2021-02-07,google,desktop,Opera,Opera Software,Opera,Mexico,77,14,4,0.05
317,2c458e36-f9ad-47f6-8ac6-58a934c1d628,670052080.1616878369,1403900011378,2021-03-27,google,mobile,Chrome,LG,US998,Mexico,179,9,2,0.06
318,3399381f-2fdd-4bf7-900b-a65a6ab733a4,amp-o6sx1Ci4RKHkbvuY-jVvZg,150990438,2021-01-12,culturacolectiva.com,mobile,Chrome,Sony,e2104,Mexico,626,13,4,0.12
319,3399381f-2fdd-4bf7-900b-a65a6ab733a4,amp-o6sx1Ci4RKHkbvuY-jVvZg,150990438,2021-01-12,culturacolectiva.com,mobile,Chrome,Sony,e2104,Mexico,74,8,2,0.0
320,001bd76d-0ddb-4856-9139-5871968875be,945454275.1615183779,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,80,17,4,0.03
321,001bd76d-0ddb-4856-9139-5871968875be,945454275.1615183779,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,303,78,24,0.0
322,001bd76d-0ddb-4856-9139-5871968875be,393700191.1615183824,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,10596,98,32,0.0
